@T,table
Created,2018-05-08 13:08
Author,HortonMachine library
@H,timestamp,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42
ID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Type,Date,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Format,yyyy-MM-dd HH:mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1994-01-06 11:00,2.0322706551386003,2.0402543847387933,2.319103010029757,2.5756856193044464,2.335743600260287,2.1388455145400345,2.013962179852918,1.7309121146001218,1.6826391257317803,2.064756350808936,2.05703334006409,2.03513692075474,2.0052718060704438,1.7662248701990153,2.0387335214858586,2.271844634705699,2.5222816788265194,2.074660286355439,2.060739360368983,2.0973443738656945,2.5565164051208704,2.5283313195543995,2.573720298467111,2.4804952249678904,2.6086278707937733,2.718385149937574,2.917945359992512,2.8534556390565573,2.8040154250906966,2.557707076488854,2.322898096444513,2.3281115215287898,2.282524079833228,2.5681136301328427,2.699928850964034,2.4721141535718165,2.715569929048051,2.8490612873122654,2.2798964175677368,3.042815968623402,2.736193311956807,2.7527596137715444
,1994-01-06 12:00,2.0098392920895862,2.0183828317002166,2.416902676694631,2.5187780288970654,2.3819989716729784,2.328120031987137,2.258278337700628,1.983728824643282,1.937180870908917,2.315752898262983,2.3058738633360085,2.2766346521970133,2.252732958414859,2.021488351199667,2.016793905746845,2.3650872987003675,2.455755363605653,2.328603182989349,2.312939052389844,2.360128509990927,2.50159064476425,2.484340249826687,2.511481279303598,2.4475859688176658,2.5390951850337733,2.6881735946544607,2.683972896463345,2.7265185037153192,2.777283904732172,2.493192735798262,2.4240814099058228,2.436103511776665,2.3998310573493082,2.5068388831307873,2.6709022341271034,2.4868470764010233,2.685348774497596,2.819076891060198,2.3760642804413776,3.0169196125739957,2.7502752604409153,2.763388841442389
,1994-01-06 13:00,2.031447802024442,2.039436841499134,2.3981401226601564,2.689515358552138,2.456065457403411,2.289862552032531,2.162975892906158,1.9240619252516644,1.8854780659685992,2.220667276569774,2.2091714113144802,2.1791269557489708,2.1418562923048445,1.956695788596553,2.0377794296777307,2.349384093036069,2.6413299285823615,2.2311495913206536,2.210837714612485,2.25399211932419,2.658762927920952,2.6062882059904657,2.691000634663249,2.52866902404008,2.7192466510819546,2.7138671118517137,2.9052742285696445,2.840663972000822,2.804264315473185,2.6714884675870185,2.517718651265214,2.521486416851267,2.4684300350727244,2.684611196161968,2.69748431378315,2.6678835998222583,2.7188719685628797,2.896441009666482,2.4733300850060567,3.2456893854205826,2.7700928595053402,2.8029727227683665
,1994-01-06 14:00,1.7544977026216881,1.7685784058102842,2.213262400380593,2.174806320242872,2.1440866116871673,1.8544237832482284,2.0142107719986297,1.880976840931519,1.8533088302187193,2.116136939112423,2.104782923120216,2.065072032849429,2.0498737885708977,1.9126686281103766,1.765869586927892,2.131336577640892,2.073593589809339,2.137804244337951,2.1192246798215892,2.18778241822205,2.1794673141464935,2.197636351265814,2.1640206032559806,2.201702536928763,2.2135517329269216,2.2875259989665193,2.5314407064559736,2.443666341671884,2.3535320932064083,2.114691465752475,2.0879677461866284,2.1015993502443258,2.0473349383081096,2.1456604490463604,2.260112829118231,2.1748125327038137,2.285249976946316,2.3911831592261215,2.0313906789145846,2.4779638634040673,2.246595956998747,2.252401829906627
,1994-01-06 15:00,1.9278248865659426,1.9370537018893446,2.4068500523916265,2.5353354290174708,2.2387059670394276,1.9594713237800119,2.0620329732575065,1.8352847913520771,1.7870972366444953,2.2230055721542605,2.2076256918300023,2.16866116410175,2.1127094237237776,1.873361825422698,1.9349190498839839,2.350134575742963,2.4823719754724825,2.2354647045084617,2.208075203109158,2.2609975037106955,2.5003106686315855,2.438727235993178,2.544945761863396,2.3474933563982185,2.5880199534518025,2.537478344779954,2.8468333846863665,2.7137323512149827,2.6142008138001107,2.5070370577344954,2.356726254269931,2.3541817902425874,2.2741181448893815,2.5321754138273844,2.5147757739162637,2.53895880036465,2.5322379385268348,2.736422946984641,2.309899375582785,3.1985236404844364,2.567849192958323,2.6035615401029983
,1994-01-06 16:00,1.0413154935396374,1.0477837697288443,1.1913018515080476,1.3950091941925944,1.1895527852332222,0.9448305946935487,0.9362889700591099,0.7926273259246661,0.7674723333744823,0.9972650558944797,0.9896472212913126,0.9695280535390295,0.944280425579641,0.8129869036535959,1.0462904701911049,1.1523069506202959,1.3494373875145949,1.0045802160461195,0.9909427762428515,1.0201486709913083,1.3915653469781506,1.3838707287185381,1.399567488094882,1.365538414899666,1.435842549985921,1.3942670828849753,1.6788758145514406,1.543441540609615,1.4184988403660064,1.3619204693830145,1.1939806575422973,1.194397778089176,1.1477267959404551,1.3847871339749473,1.3764839578877617,1.2968731761580932,1.385297890405202,1.4709371635084256,1.1647237473167282,1.6444860186099524,1.3924659556548458,1.4004367189804174
,1994-01-06 17:00,0.6336743910874791,0.6381410778353243,0.732778972362038,0.8936576095301734,0.7177814634345422,0.5995437046285503,0.533844307321621,0.35672970437944124,0.33062519569375776,0.5588181269255765,0.5540001145216236,0.5408727441581532,0.5276924470827422,0.3751521279914108,0.6370922759994978,0.7036854099529636,0.8526647473238462,0.5637502327615196,0.5557649904614497,0.5755860222714757,0.9028220966186967,0.9215552106484656,0.8945369395830984,0.9382443940321032,0.9230034099769155,0.8904481675051623,1.059455445066802,0.976756239254292,0.8899540165658617,0.8579220543376151,0.7077997082815438,0.7126933073384846,0.6885478569822807,0.8806112656621676,0.876823443384358,0.7343986969115175,0.8801237435031414,0.914887048669597,0.6855291216544813,0.9807636162856959,0.872680477680263,0.8691006450396964
,1994-01-06 18:00,0.12836868109372176,0.12936490165127243,0.1339202135933018,0.17104151487713484,0.09133685802528635,0.011246141911195797,0.04654817618068272,0.02040724913701553,0.0149220652881535,0.06363367609600121,0.06304639028881981,0.06123219529520529,0.058997547414891875,0.023599709068330723,0.12915977576963322,0.12837609660809904,0.16205086980740727,0.0643819531313246,0.06367451764368762,0.06654308943073119,0.16700786546072333,0.1648510227812539,0.16995605047777002,0.15904185724002554,0.17840829182443194,0.17073549283812214,0.2555625089319321,0.2122316012314605,0.17478176951337746,0.16429434979819324,0.0979822182162148,0.0971935065983864,0.08606102724262718,0.1694291717566824,0.16725768491641563,0.12786424042311098,0.16832100479521284,0.1889034717009913,0.0936192998386068,0.23974718080392263,0.16905911145323121,0.17169172461306348
,1994-01-06 19:00,0.7384145546184485,0.7439958493591282,0.8645658880458669,1.079862177536263,0.8436049259728216,0.7049397943457343,0.5869236667859317,0.35280196517153134,0.32414216971610255,0.6097137331163474,0.6035499116752038,0.5853883234180184,0.5723978707421548,0.3747671615045406,0.7428053105078188,0.830418169397776,1.0251720528724468,0.6167091296397131,0.608968023514917,0.637961262308037,1.0426144863687352,1.014477106126877,1.0728305656352344,0.9567825559960683,1.119226311261334,1.0771573886619261,1.422583555613934,1.2646129838052234,1.1245831597413203,1.052662180809082,0.8161686541319334,0.8297676449036129,0.7996455058834465,1.076015093261443,1.0595703012022164,0.9528963945407963,1.0738706494014136,1.1915504224111952,0.7739176823124729,1.4193007180676327,1.092891378760846,1.1052353243922177
,1994-01-06 20:00,1.2282761714256425,1.2328743077858728,1.319605737552058,1.4375176847944693,1.4020113118674644,1.4492205180122069,1.0524565670771173,0.5943032319642397,0.5444520525285576,1.0963682182698478,1.0849952955703657,1.0565732190997177,1.0099566040074477,0.6318346580105446,1.2321883183619997,1.2872165004698353,1.3869584275949376,1.1036358370199086,1.0885488799446865,1.1291798409275504,1.4139051480135245,1.4063031720509251,1.4138273177586624,1.3790031549255992,1.4323643779215856,1.3930127222939912,1.6082888052389388,1.549188228788204,1.492131144227135,1.4296946571315123,1.2073955213804295,1.2332361472211681,1.2217893889258027,1.4271259868783146,1.3870807817941473,1.3163702318546056,1.4153703493495118,1.5087809146134843,1.1438881060677473,1.5210863699808497,1.4802730002918443,1.4925789518918169
,1994-01-06 21:00,1.3256088479682393,1.3378872748949926,1.4165045592767198,1.6756236289491124,1.6804318256014026,1.9965499383039051,1.2310324509147872,0.6427140004722357,0.5946656426692924,1.1991911802845112,1.1887795295226948,1.1496214195395569,1.1255063359108677,0.6836321987580447,1.3354201213396115,1.3515670346624413,1.5305805646083295,1.2188393473177912,1.2119139679794497,1.2908163996181696,1.5801508475207275,1.5745466712382539,1.6281792908323063,1.4919085445354947,1.7386306000547411,1.6440268449900712,2.1021329486398024,2.016486254903659,1.946311201970957,1.6924288850045532,1.45226855634283,1.5178154827203731,1.510071304510666,1.6839245107464607,1.6264884194920681,1.5710199680159926,1.7123269220825845,2.077504758383652,1.3142882956713164,2.3946872026896626,1.8698302321036837,1.911082099247174
,1994-01-06 22:00,1.751456469800731,1.7537225890886634,1.7884303206382068,2.0090973827037506,1.9265917159798065,2.002691702109087,1.3045358214787302,0.6914418777098295,0.63195242233203,1.5975107386976415,1.5694015118432083,1.5172493204131476,1.3240361000911065,0.7335953268393466,1.7517502472801352,1.7650033584419396,1.9949868662529249,1.5992746305608931,1.5501497213900093,1.6055710738924247,1.9332431002220944,1.8463857875349925,2.0367537545886276,1.7090148416357476,2.1276447597138333,2.091537665267223,2.560364097165388,2.4467642374003873,2.3547879269096743,2.1086818989626064,1.7964938537730077,1.8076422226513564,1.7089803538898591,2.0662679306980083,2.086279997260158,2.046337147784609,2.1620783716135885,2.4881604728876012,1.666273396623739,2.8089627697839266,2.283430065330723,2.3314305681477694
,1994-01-06 23:00,0.6842019103536539,0.6859831701604012,0.6957318615149722,0.9041572370537143,0.6547275674113052,0.6476880557594761,0.38645957340372883,0.11620229787148369,0.09017237674028206,0.45834363121425203,0.4522245865669625,0.43905856527440573,0.39275374978294453,0.13304276335646767,0.684755551175022,0.6806650073988465,0.8661314587993767,0.46038141149996137,0.45109441895552294,0.46984849755462355,0.8790979118259905,0.8988463744904729,0.9162686022534692,0.8950980565493512,1.0049591162558655,0.9704687620315,1.3108493393164644,1.1925540842835052,1.0702591549579574,0.9261446500399909,0.6400728722431098,0.6500037803556084,0.6075867839152209,0.9277784764153819,0.9588243215375681,0.678404365540689,0.9925019489973266,1.1624189219008203,0.5837266578889234,1.3847845046977951,1.0140813356940108,1.0238166087061358
,1994-01-07 00:00,0.05176921344624537,0.05252479620896054,0.05749276984208709,0.08181695044278045,0.059293469713335586,0.07511973854764024,0.04328645219885655,0.011057271575868093,0.007861408864659783,0.051202606871837725,0.05065737747570972,0.04914904429844765,0.04418140369980938,0.013069958159761,0.052369227705581944,0.05185005656179823,0.0703036220479409,0.052072666288113426,0.05088888955046453,0.05427658719795441,0.09379143637588182,0.11506711323235125,0.08009883878406894,0.14262449825936252,0.0828087217314521,0.0748885808074705,0.03217418533778841,0.059561880272126076,0.08234267429593393,0.07344363791229051,0.06893379817048484,0.07074482649549436,0.06630248501995802,0.07583607608525283,0.0736759381345799,0.033918455508188075,0.07585940678634864,0.08609612878683875,0.062439342308190565,0.09559602602775107,0.07928443943767083,0.07943654826142396
,1994-01-07 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1994-01-07 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1994-01-07 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1994-01-07 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1994-01-07 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1994-01-07 06:00,0.5349892180452597,0.5321800267076411,0.5397673318055544,0.6069238259730297,0.6747098822226085,1.075022492987508,0.5255466196967618,0.237929842284811,0.21565924198832878,0.49290161906723406,0.4892879991049605,0.4785029917410663,0.4653498577207545,0.25487674092454154,0.5329212777075256,0.5529546439354476,0.6002311666103365,0.49401148751563284,0.4964692812761944,0.513783762041831,0.5366268660418494,0.4979714021149529,0.5813498232080556,0.4266319042107548,0.5919996804166289,0.6049153140474438,0.6383326686985114,0.6580157857687852,0.6888405121887621,0.6403323892413609,0.563849790839328,0.5987522019898505,0.620107482971973,0.6273232276436467,0.6123051633348756,0.6158869388809456,0.6310330511891811,0.7190554882231615,0.5134114235402812,0.8222663906450389,0.6772756935731649,0.6926347874035879
,1994-01-07 07:00,0.42771608728562244,0.42755183833793575,0.3741965221897028,0.49584192666699717,0.4439750586562396,0.6923510845991022,0.30307235432300705,0.10248311471219995,0.08721364637061794,0.27602276919728147,0.273619186541751,0.2665863977684021,0.25796515864147435,0.11341921555036422,0.42773034321152736,0.3733524129194821,0.48078937965542545,0.27782836355809265,0.2774578119843067,0.2904043986288009,0.4451119033640742,0.41183237905371434,0.48010733045001874,0.35224054107530967,0.4934303892655024,0.49353345620551065,0.5489108081561379,0.5341809618941502,0.5246060915951574,0.4967851795299019,0.39309729848248376,0.41731013690033925,0.4260134045698642,0.5035993951139346,0.49255783735380093,0.4433288296828516,0.49951358424205927,0.5509584539554074,0.35764097440542286,0.6476945453969853,0.5135096584540031,0.5199185036517717
,1994-01-07 08:00,0.31748925912045367,0.3182747451373036,0.28528903228567115,0.35660940524091594,0.37825572530556517,0.6859639823757276,0.29181682909100665,0.11462355415215679,0.10230603956988055,0.2523016268883421,0.25058503586597286,0.24399792840585166,0.24174793648988213,0.12420951263667265,0.31823415796696186,0.2811375721790947,0.3367523128355726,0.2550670885169487,0.25598700747110104,0.27039890230610997,0.31939683655397666,0.3000641006456409,0.3441567330413705,0.2596759423983558,0.3585237178367593,0.35446431010765417,0.37040199932239926,0.3673816667312118,0.35744148921840385,0.34538835875124363,0.31927171324270515,0.34520878950376965,0.3635004539609162,0.35873211086539325,0.3510427287603531,0.33145152938919864,0.3531580708232527,0.3642773920722792,0.28897639181046525,0.37647969193805864,0.35035579306356934,0.3458925750213318
,1994-01-07 09:00,0.2203925720715538,0.22158374790514007,0.21889293963756928,0.2416657396116615,0.2659995915397099,0.526504118321674,0.242944277308138,0.09788798142627357,0.08670834369582962,0.21120287466268917,0.2098838632338907,0.20520292993004563,0.20223794460779645,0.10604717710493328,0.22151084172912833,0.21272502904956497,0.22950060645769219,0.2135861433904408,0.21298831678452637,0.22367434547167095,0.22419110316673035,0.20941523260021275,0.23437669823120977,0.1841768631349672,0.2329443765570648,0.23018952234153975,0.16796626271075332,0.20179445900176593,0.23201887512478,0.23090123837127652,0.23211379512818503,0.24934392582921094,0.2683148463045605,0.23871439863076543,0.2287654281106899,0.22446588008066332,0.22912264179010683,0.23055746344123354,0.21474892014416205,0.22959236191909987,0.23153554936526913,0.22987310400390312
,1994-01-07 10:00,0.10913214305129047,0.10930433858333394,0.13039092880197917,0.1282151678251379,0.09607185215868959,0.11978586940489949,0.08810815508920948,0.03535017896215494,0.029089853346451255,0.09489316631081347,0.0942372223580456,0.09181449280565188,0.0900901330094553,0.039406973150648,0.10931848232397268,0.12952869766494107,0.12299180167816862,0.09581086163258552,0.09614804855077144,0.10092289980819533,0.1136440553215694,0.10344067982518389,0.12383205982938801,0.08550796236189714,0.12884506794492512,0.12758245383478667,0.16735633374470849,0.14817538473997705,0.13271088623321584,0.12616238430586846,0.09188397837587323,0.09655438119850714,0.09548188134610068,0.1297262763277831,0.12638862610495982,0.11520409447361704,0.12729304626136817,0.14252707866814818,0.08454146862941134,0.18040725502944724,0.12910705603191278,0.1312360634499791
,1994-01-07 11:00,0.030647879031919525,0.030737152909205416,0.020890448279957015,0.03849004550260286,0.019657936166611465,0.031107870452343513,0.016758749361207005,0.004516479613097555,0.0032808999202517224,0.015221759139201164,0.015115092753385977,0.014648237994301348,0.015029703429905124,0.005326588138735901,0.030735077772504185,0.020446428081653287,0.03588925896263761,0.015426069766128252,0.015551212701097036,0.01652471116662012,0.03426839598803185,0.0325550811204754,0.03661908863128415,0.02841681651855479,0.0376576660126214,0.037333267368280514,0.030401737473663402,0.035320280856601736,0.04143325937899892,0.037506873333457716,0.03256085842457755,0.034343372195271234,0.033551737935126565,0.03864467805840845,0.037166531970880025,0.03083204840410038,0.03762946128994593,0.048040721676165174,0.029735886902466358,0.07647707728221007,0.039427520576800455,0.04141791130592392
,1994-01-07 12:00,0.034284563222906884,0.03418545994312596,0.02952112451383503,0.05740834588776511,0.041814437542619556,0.049931626908816064,0.022036702124919517,0.010585917397724446,0.009922491332994172,0.016981772130632043,0.016779021653082184,0.016136769431892857,0.016851096286698616,0.011253273170277932,0.034201438660973915,0.02988435899934104,0.055578241193714066,0.01711675791833486,0.017204585280709967,0.01822333620529572,0.048021101807141246,0.04224625939606371,0.055025512126008425,0.03195787065498172,0.058624359855781606,0.05918159053578886,0.07892245104722447,0.07178834050381062,0.06724579910263832,0.05977544217980285,0.04588051908359717,0.04843701451859745,0.04801281755839192,0.060059087081993826,0.059130341698452535,0.05662410313598011,0.060711318130039445,0.07673667772260402,0.041802520628877626,0.11426745123777564,0.06389160933881466,0.06644170469549117
,1994-01-07 13:00,0.20002359958749183,0.19817465755040453,0.17861809085074257,0.26722060742489734,0.2321485354715727,0.32510467939055343,0.15479917916811392,0.06339939734219359,0.05643074453423058,0.11977291600018812,0.11824408195621627,0.11371926688882794,0.1208726837407118,0.06909758720674943,0.19846922281246354,0.1862744776146971,0.26409076432122613,0.12004975591399514,0.12123890151604177,0.1270220310235067,0.22352892016196424,0.2045459772693931,0.2544126950676225,0.166144541843325,0.2712809120726234,0.2804425574583201,0.3769479245407306,0.3403435553239715,0.3108786224732202,0.2851514501429742,0.21588501751080005,0.2300421491467349,0.2383348660680077,0.28282612521301626,0.28273598989519394,0.2557320408325677,0.2896268409667303,0.33920971169742925,0.19855145571809033,0.4365184490491326,0.29949260116079074,0.305643603309587
,1994-01-07 14:00,0.2580582373004259,0.25902069893562335,0.2493238572301407,0.3702094060933708,0.28051130854567957,0.32273670172733193,0.16098282690745616,0.06538100698498332,0.05754527202492198,0.13395961161997225,0.13214839799569442,0.12651798935182315,0.13093093897475458,0.07150419408403429,0.25874604620529884,0.24432164331979267,0.3477018720322631,0.1357581691277059,0.1353237503998529,0.14500172979573536,0.3216227035270975,0.2911632072760934,0.3608323917010879,0.23257667280724467,0.39487967519193024,0.3839215933503778,0.6254099043858079,0.498447181455822,0.3904052557843222,0.36176225085173785,0.250168137493778,0.26529881581199816,0.2669048646618599,0.3783088553059942,0.3757887108066924,0.33360748386802275,0.37946913203852395,0.4216896186753644,0.22969358954306282,0.509409846392463,0.37306278465958215,0.3719061683329628
,1994-01-07 15:00,0.2461614110233046,0.24512900572819463,0.23659699307698756,0.3302696836991567,0.28658392671527183,0.33671561704129666,0.17476351000495677,0.08345051191038043,0.07645835042093717,0.1454840486486525,0.14350594129819536,0.13797077585893944,0.1423853510875208,0.08944374384191373,0.24518801118503286,0.2413507836880987,0.32375958795165594,0.14621546693246862,0.1462928796796122,0.15381666356635557,0.28030862281279045,0.2507289507864382,0.3213141141965184,0.19706825485819363,0.3495347149918822,0.3520601247554484,0.5656781915099031,0.4668338692592547,0.38071531873219305,0.3462402354263564,0.24308853265356134,0.2563359907521142,0.26077942347938227,0.3478808420103419,0.35044589030149503,0.3261106464436245,0.3588286862532898,0.4125661351144357,0.22432492410865312,0.5039952741405138,0.36478746634635206,0.36828186649651423
,1994-01-07 16:00,0.2697079246216887,0.26536054050574165,0.24680965540457162,0.38029230183602675,0.3035214501254904,0.20881863766981462,0.1429295321765626,0.08824824491853218,0.08355244746962563,0.1258262766614713,0.12483108512513759,0.1213302042995909,0.12893351755500423,0.09289491463771232,0.2662729841186135,0.26790823538633524,0.3917306699192575,0.125442250892469,0.12853576394967145,0.13224710334680578,0.30002240601084085,0.25519777017360035,0.3557718644161289,0.18235927650777117,0.3720406571359668,0.39897719383356817,0.605948536825425,0.5168443548541538,0.44585844501205435,0.4208174076289338,0.2775884336656929,0.2914716170854681,0.28723741054710783,0.41013965688227394,0.4067822190184053,0.409451649203628,0.4145633553601867,0.49087829568487634,0.2566532047172035,0.6753575598172191,0.43479407661944885,0.45206784248238074
,1994-01-07 17:00,0.13409891522078696,0.13170501483120198,0.11547041248620983,0.19556361239600284,0.1502987207210076,0.17939817016208134,0.08727487246155075,0.03596697135660133,0.03197060973736759,0.06846832316629137,0.06787678369622514,0.06588860956503588,0.07061111542394122,0.03926072782959715,0.13218214763902844,0.1262313640418569,0.20198142103549221,0.06817537426099383,0.06992457119552702,0.07200149745131966,0.15308988215822347,0.13118450919022576,0.18295273392162026,0.09450053072467123,0.19095504387763917,0.20749796873036497,0.2696466668455878,0.24542284304696654,0.2311270177510969,0.21692305309490678,0.1603361552537074,0.1704489534943707,0.172662752829992,0.2120782052762712,0.21230014094819327,0.20378804154347566,0.21577961251645025,0.2577342097874378,0.1470807812622267,0.36517397849038535,0.22417638031363146,0.23329220197772071
,1994-01-07 18:00,0.32884671346430355,0.32483817562052286,0.281108828829371,0.45815074619136764,0.3333939410851798,0.2571646211707947,0.14946947301761168,0.06530701851759224,0.057481972066635426,0.1420900033398861,0.1403013500017865,0.13576337151184148,0.1355983507587489,0.07128370550767754,0.32555039488951754,0.2970249318349381,0.46702287464114567,0.14171115950909086,0.14264415863411542,0.14744965141154798,0.3841463268985252,0.34324524423592556,0.4399464351674598,0.27270528027917573,0.4631485785597398,0.485607209859712,0.702839910772183,0.6033088820661194,0.5246601474487544,0.49140098116969666,0.33146005521027544,0.34414597239922684,0.3304858823841992,0.4865093090385412,0.49062526813078955,0.4423465123055501,0.4976742824081352,0.5758099272880812,0.30490111039124085,0.7640441935705448,0.5084699680032236,0.523159712491228
,1994-01-07 19:00,0.1068281356067697,0.10717737610911056,0.11835432642689057,0.18184246608228327,0.12878050626845836,0.12417749488038088,0.0778203846978135,0.03474359824608866,0.030544073354151848,0.07400659706110058,0.0735524662097554,0.07127416032661829,0.07249361442590968,0.03801985335819521,0.10699615009673982,0.11677185151562955,0.1679515236079389,0.07502328072938526,0.07579982522381483,0.08057543019745665,0.1567577777242862,0.1492480810988922,0.1791383098925514,0.12634119639333974,0.20833518546479055,0.20120177610274126,0.36516826774020833,0.2829476862144769,0.21398823978845072,0.1823516005624491,0.13411134179496909,0.14137031608941933,0.13643440976216378,0.19013066919568425,0.19632613475338745,0.1616767649976134,0.20157414812401062,0.2443249161872268,0.12058072931145541,0.3230627900507695,0.197093023717322,0.19660883825198602
,1994-01-07 20:00,0.12145468096981299,0.1202325041050003,0.12088576901718384,0.14845609636066773,0.2006309428129694,0.37491872189402514,0.18286147281017526,0.10389731449125877,0.09983506551438821,0.1305240376453207,0.13044145962282702,0.12746624117063174,0.14244391499426762,0.10927901008230807,0.12040160373147209,0.1281484471426277,0.14325197798440975,0.13123680294152593,0.13632178059427727,0.14213620854592665,0.1174606265548494,0.10831946571692881,0.1405248832846465,0.08497656068391983,0.15854612011405866,0.16448205188718884,0.2318996230851248,0.20315443456368576,0.17153163358477916,0.1577205677194119,0.16501090892038697,0.18184130065462042,0.19995480481722513,0.16011047615939647,0.16474050578310032,0.173623345547124,0.16826286257933823,0.18007486613508603,0.14922619055300324,0.1858101824612575,0.1637118949226666,0.15963923554313666
,1994-01-07 21:00,0.14466188351591516,0.14288582590263738,0.12406469215031529,0.19242201158289732,0.17984737220951316,0.2502943622682743,0.1230259813251359,0.0521304899244927,0.04664300282711802,0.09321346682202838,0.09344535417463196,0.09204646149499358,0.10082052130746975,0.05687334843397995,0.14320740119126488,0.13251335589496124,0.1872800193535761,0.09349133694169465,0.09754838829795309,0.10073559374901109,0.15412874932141066,0.14570510122913705,0.18006052715351392,0.1195637173764339,0.19997565356188188,0.2084505515853425,0.3023349919796388,0.26522035598455274,0.2324275814141722,0.20829408342881686,0.1675635159863861,0.18112584405128426,0.18831263293118347,0.20702450427311062,0.2104647805331764,0.1860713264541634,0.21672387563292125,0.2565646899412392,0.15089166060214151,0.3279190032749672,0.22090562961016383,0.22339796321650152
,1994-01-07 22:00,0.13873294625378066,0.1365506175453311,0.10251789844672124,0.13506938195250107,0.14604856127045407,0.2107797799669879,0.10914265736632903,0.05270661148944311,0.04819280407248866,0.09029307511396438,0.0899888793146,0.08869597468437307,0.09195666318368748,0.05642697459777627,0.13694928080765265,0.11073331993174458,0.1383695566304115,0.0897715684720618,0.0919809247485861,0.0932196423267737,0.11428806177375071,0.1077815153430451,0.12913180473688018,0.0925250033268543,0.13600063317728403,0.145354312617875,0.1792798445595149,0.162831750558422,0.14611542502518804,0.14431991530714525,0.12619977615882091,0.13428383859505222,0.14089111413667094,0.1436349711929211,0.1475812631195966,0.13526643444386668,0.1480840428929529,0.1486013807094456,0.11717951926678205,0.14879292990695667,0.1441833606671766,0.14254164532614055
,1994-01-07 23:00,0.08470065324374057,0.08374170212898346,0.08562432817861501,0.10193367081831461,0.11878793567394895,0.12279545954906887,0.10230791169786412,0.07085195706193058,0.06749934783199077,0.09447828280802105,0.09460753635523104,0.09303637520960184,0.09924157019478666,0.0745388495118523,0.08402136478591749,0.09046183186759545,0.09870225424609891,0.09488899765423675,0.09875918489200575,0.10227199163109112,0.08563315314654463,0.08296663931906466,0.09295739487821633,0.0727043413954392,0.09552677724885598,0.10006541907314592,0.11419118609389925,0.10725852397609721,0.10229728881454932,0.10278392818092415,0.11349963970507147,0.12198180622002137,0.12262447617224169,0.10444962257828622,0.10134325438196141,0.1149891546804292,0.10116297797467044,0.10668180855594785,0.10310367685281047,0.12596988949096666,0.10139656468456378,0.10222425825013065
